query	target	index	qName	tName	qNum	tNum	qSize	tSize	total_matches	qPercent	tPercent
Saccharina_latissima	Macrocystis_pyrifera	33	scaffold_586	scaffold_33	586	33	289606	6037718	41098	0.141910043300208	0.00680687637282828
Saccharina_latissima	Macrocystis_pyrifera	33	scaffold_717	scaffold_33	717	33	216334	6037718	34508	0.159512605508149	0.00571540439616425
Saccharina_latissima	Macrocystis_pyrifera	33	scaffold_861	scaffold_33	861	33	167540	6037718	85240	0.508774024113644	0.0141179167360914
Saccharina_latissima	Macrocystis_pyrifera	33	scaffold_950	scaffold_33	950	33	145136	6037718	71274	0.491084224451549	0.0118047911479138
Saccharina_latissima	Macrocystis_pyrifera	33	scaffold_990	scaffold_33	990	33	134586	6037718	35313	0.262382417190495	0.00584873291531668
Saccharina_latissima	Macrocystis_pyrifera	33	scaffold_1147	scaffold_33	1147	33	104503	6037718	59288	0.567332995225017	0.00981960402920441
Saccharina_latissima	Macrocystis_pyrifera	33	scaffold_1225	scaffold_33	1225	33	91397	6037718	4710	0.0515334201341401	0.000780096056158966
Saccharina_latissima	Macrocystis_pyrifera	33	scaffold_1316	scaffold_33	1316	33	77276	6037718	23723	0.306990527460013	0.00392913349050088
Saccharina_latissima	Macrocystis_pyrifera	33	scaffold_1361	scaffold_33	1361	33	72839	6037718	32001	0.439338815744313	0.00530018129366095
Saccharina_latissima	Macrocystis_pyrifera	33	scaffold_3130	scaffold_33	3130	33	30698	6037718	21581	0.703009968076096	0.00357436369171266
Saccharina_latissima	Macrocystis_pyrifera	36	scaffold_103	contig_37	103	37	1629902	3810307	469809	0.288243710358046	0.123299513661235
Saccharina_latissima	Macrocystis_pyrifera	36	scaffold_274	contig_37	274	37	693864	3810307	160468	0.231267222395167	0.0421141918485833
Saccharina_latissima	Macrocystis_pyrifera	36	scaffold_468	contig_37	468	37	384132	3810307	16977	0.0441957452125832	0.00445554649533489
Saccharina_latissima	Macrocystis_pyrifera	36	scaffold_518	contig_37	518	37	335006	3810307	60796	0.181477346674388	0.0159556697137527
Saccharina_latissima	Macrocystis_pyrifera	36	scaffold_529	contig_37	529	37	325340	3810307	142952	0.439392635396816	0.0375171869353309
Saccharina_latissima	Macrocystis_pyrifera	36	scaffold_759	contig_37	759	37	200034	3810307	39978	0.199856024475839	0.0104920679619779
Saccharina_latissima	Macrocystis_pyrifera	36	scaffold_1186	contig_37	1186	37	98162	3810307	24514	0.249730038100283	0.00643360233178062
Saccharina_latissima	Macrocystis_pyrifera	36	scaffold_1320	contig_37	1320	37	76944	3810307	54984	0.714597629444791	0.0144303333038519
Saccharina_latissima	Macrocystis_pyrifera	36	scaffold_1342	contig_37	1342	37	74887	3810307	30905	0.412688450598902	0.0081108950013739
Saccharina_latissima	Macrocystis_pyrifera	36	scaffold_1563	contig_37	1563	37	55115	3810307	26851	0.487181348090357	0.00704693873748231
Saccharina_latissima	Macrocystis_pyrifera	36	scaffold_2006	contig_37	2006	37	43686	3810307	7832	0.179279403012407	0.00205547741953601
Saccharina_latissima	Macrocystis_pyrifera	37	scaffold_100	contig_38	100	38	1668078	3769213	358584	0.214968364788697	0.0951349791057178
Saccharina_latissima	Macrocystis_pyrifera	37	scaffold_155	contig_38	155	38	1160444	3769213	227769	0.196277459317296	0.060428795082687
Saccharina_latissima	Macrocystis_pyrifera	37	scaffold_1066	contig_38	1066	38	117428	3769213	28996	0.246925775794529	0.00769285259283569
Saccharina_latissima	Macrocystis_pyrifera	37	scaffold_1242	contig_38	1242	38	89774	3769213	23623	0.263138547909194	0.00626735607671946
Saccharina_latissima	Macrocystis_pyrifera	37	scaffold_1450	contig_38	1450	38	62635	3769213	29966	0.478422607168516	0.00795020074482392
Saccharina_latissima	Macrocystis_pyrifera	38	scaffold_50	contig_39	50	39	3483887	3675599	664558	0.19075188144736	0.180802639243291
Saccharina_latissima	Macrocystis_pyrifera	38	scaffold_404	contig_39	404	39	443875	3675599	21712	0.0489146719234019	0.00590706439957134
Saccharina_latissima	Macrocystis_pyrifera	38	scaffold_426	contig_39	426	39	425697	3675599	6427	0.0150975928888388	0.00174855853426884
Saccharina_latissima	Macrocystis_pyrifera	39	scaffold_197	contig_40	197	40	957549	3292531	80062	0.0836113869890731	0.0243162478956159
Saccharina_latissima	Macrocystis_pyrifera	39	scaffold_354	contig_40	354	40	529962	3292531	135450	0.255584362652417	0.041138564830521
Saccharina_latissima	Macrocystis_pyrifera	39	scaffold_402	contig_40	402	40	444582	3292531	79514	0.178851145570446	0.0241498105864455
Saccharina_latissima	Macrocystis_pyrifera	39	scaffold_415	contig_40	415	40	437402	3292531	9798	0.0224004462713934	0.00297582619571387
Saccharina_latissima	Macrocystis_pyrifera	40	scaffold_118	contig_41	118	41	1461826	2810005	271775	0.185914739510722	0.0967169097563883
Saccharina_latissima	Macrocystis_pyrifera	40	scaffold_245	contig_41	245	41	778135	2810005	178271	0.229100348911179	0.0634415241254019
Saccharina_latissima	Macrocystis_pyrifera	40	scaffold_700	contig_41	700	41	226838	2810005	25000	0.110210811239739	0.00889678132245316
Saccharina_latissima	Macrocystis_pyrifera	40	scaffold_892	contig_41	892	41	160295	2810005	80825	0.504226582238997	0.0287632940154911
Saccharina_latissima	Macrocystis_pyrifera	40	scaffold_998	contig_41	998	41	133084	2810005	23597	0.17730906795708	0.00839749395463709
Saccharina_latissima	Macrocystis_pyrifera	40	scaffold_1125	contig_41	1125	41	108242	2810005	31123	0.287531642061307	0.0110757810039484
Saccharina_latissima	Macrocystis_pyrifera	40	scaffold_1479	contig_41	1479	41	59748	2810005	22133	0.370439177880431	0.00787649844039423
Saccharina_latissima	Macrocystis_pyrifera	40	scaffold_1929	contig_41	1929	41	44768	2810005	8607	0.192257862759114	0.00306298387369417
Saccharina_latissima	Macrocystis_pyrifera	41	scaffold_74	contig_42	74	42	2163960	2748383	491328	0.227050407586092	0.178769843940965
Saccharina_latissima	Macrocystis_pyrifera	41	scaffold_406	contig_42	406	42	442318	2748383	203492	0.460058148210111	0.0740406267976479
Saccharina_latissima	Macrocystis_pyrifera	41	scaffold_623	contig_42	623	42	270072	2748383	121098	0.448391540033769	0.0440615445518328
Saccharina_latissima	Macrocystis_pyrifera	41	scaffold_691	contig_42	691	42	232347	2748383	102750	0.442226497437023	0.0373856191076717
Saccharina_latissima	Macrocystis_pyrifera	41	scaffold_695	contig_42	695	42	230997	2748383	29390	0.12723108958125	0.0106935605408708
Saccharina_latissima	Macrocystis_pyrifera	41	scaffold_726	contig_42	726	42	214926	2748383	65912	0.306672994425988	0.0239821014756677
Saccharina_latissima	Macrocystis_pyrifera	41	scaffold_977	contig_42	977	42	139099	2748383	55029	0.395610320706835	0.0200223185778692
Saccharina_latissima	Macrocystis_pyrifera	41	scaffold_1262	contig_42	1262	42	86218	2748383	8811	0.102194437356468	0.00320588506041552
Saccharina_latissima	Macrocystis_pyrifera	41	scaffold_1562	contig_42	1562	42	55168	2748383	27014	0.489667923433875	0.00982905220997219
Saccharina_latissima	Macrocystis_pyrifera	42	scaffold_353	contig_43	353	43	534619	2360338	159357	0.29807582596204	0.0675144830952177
Saccharina_latissima	Macrocystis_pyrifera	42	scaffold_577	contig_43	577	43	293545	2360338	83610	0.284828561208673	0.035422892822977
Saccharina_latissima	Macrocystis_pyrifera	42	scaffold_597	contig_43	597	43	284619	2360338	68513	0.240718293578433	0.0290267749788378
Saccharina_latissima	Macrocystis_pyrifera	42	scaffold_837	contig_43	837	43	175361	2360338	113544	0.647487183581298	0.0481049747959826
Saccharina_latissima	Macrocystis_pyrifera	42	scaffold_1005	contig_43	1005	43	132242	2360338	63272	0.478456163699884	0.0268063302798159
Saccharina_latissima	Macrocystis_pyrifera	42	scaffold_1247	contig_43	1247	43	88356	2360338	31059	0.351521119109059	0.013158708625629
Saccharina_latissima	Macrocystis_pyrifera	42	scaffold_1658	contig_43	1658	43	50918	2360338	15339	0.301249067127538	0.00649864553297028
Saccharina_latissima	Macrocystis_pyrifera	43	scaffold_145	contig_44	145	44	1220475	2292919	20268	0.0166066490505746	0.0088393876975157
Saccharina_latissima	Macrocystis_pyrifera	43	scaffold_463	contig_44	463	44	388491	2292919	27337	0.0703671384922688	0.0119223574840629
Saccharina_latissima	Macrocystis_pyrifera	44	scaffold_343	contig_45	343	45	549354	2227607	204423	0.372115248091395	0.0917679824134149
Saccharina_latissima	Macrocystis_pyrifera	45	scaffold_85	contig_46	85	46	1891419	2100068	140204	0.0741263569838307	0.0667616477180739
Saccharina_latissima	Macrocystis_pyrifera	45	scaffold_239	contig_46	239	46	804165	2100068	19269	0.0239615004383429	0.0091754171769676
Saccharina_latissima	Macrocystis_pyrifera	45	scaffold_1051	contig_46	1051	46	120900	2100068	30940	0.255913978494624	0.014732856269416
Saccharina_latissima	Macrocystis_pyrifera	45	scaffold_1265	contig_46	1265	46	85709	2100068	17006	0.198415568960086	0.00809783302254975
Saccharina_latissima	Macrocystis_pyrifera	46	scaffold_88	contig_47	88	47	1877367	2030002	65065	0.0346575816023186	0.0320516925599088
Saccharina_latissima	Macrocystis_pyrifera	46	scaffold_1224	contig_47	1224	47	91582	2030002	14237	0.155456312375794	0.00701329358296199
Saccharina_latissima	Macrocystis_pyrifera	47	scaffold_223	contig_48	223	48	859941	1967957	268354	0.312060943715906	0.136361719285533
Saccharina_latissima	Macrocystis_pyrifera	47	scaffold_499	contig_48	499	48	353287	1967957	37587	0.106392253323785	0.0190995026822232
Saccharina_latissima	Macrocystis_pyrifera	47	scaffold_560	contig_48	560	48	303996	1967957	21045	0.0692278845774286	0.0106938312168406
Saccharina_latissima	Macrocystis_pyrifera	47	scaffold_783	contig_48	783	48	191151	1967957	74125	0.387782433782716	0.0376659652624524
Saccharina_latissima	Macrocystis_pyrifera	47	scaffold_795	contig_48	795	48	188206	1967957	56027	0.297689765469751	0.0284696261147982
Saccharina_latissima	Macrocystis_pyrifera	47	scaffold_895	contig_48	895	48	159523	1967957	24358	0.152692715157062	0.0123773029593634
Saccharina_latissima	Macrocystis_pyrifera	47	scaffold_1468	contig_48	1468	48	60584	1967957	25770	0.425359830978476	0.013094798311142
Saccharina_latissima	Macrocystis_pyrifera	48	scaffold_176	contig_49	176	49	1036371	1698273	147577	0.142397847874941	0.0868982784275555
Saccharina_latissima	Macrocystis_pyrifera	48	scaffold_310	contig_49	310	49	596159	1698273	204548	0.343109807953918	0.120444710597177
Saccharina_latissima	Macrocystis_pyrifera	48	scaffold_536	contig_49	536	49	322606	1698273	137570	0.426433482328289	0.0810058217966134
Saccharina_latissima	Macrocystis_pyrifera	49	scaffold_227	contig_50	227	50	853618	1691400	148949	0.174491400134486	0.0880625517322928
Saccharina_latissima	Macrocystis_pyrifera	49	scaffold_243	contig_50	243	50	779981	1691400	19777	0.0253557458450911	0.0116926806196051
Saccharina_latissima	Macrocystis_pyrifera	49	scaffold_377	contig_50	377	50	485590	1691400	78249	0.161142115776684	0.0462628591699184
Saccharina_latissima	Macrocystis_pyrifera	49	scaffold_575	contig_50	575	50	293698	1691400	69198	0.235609367445471	0.0409116708052501
Saccharina_latissima	Macrocystis_pyrifera	51	scaffold_177	contig_51	177	51	1030346	1020647	20149	0.0195555667707741	0.0197413993280733
Saccharina_latissima	Macrocystis_pyrifera	51	scaffold_494	contig_51	494	51	359675	1020647	22589	0.0628039202057413	0.0221320397747703
Saccharina_latissima	Macrocystis_pyrifera	51	scaffold_1253	contig_51	1253	51	87235	1020647	12816	0.146913509485872	0.0125567409692087
Saccharina_latissima	Macrocystis_pyrifera	52	scaffold_381	contig_52	381	52	481593	902999	89945	0.186765588370263	0.0996069763089439
Saccharina_latissima	Macrocystis_pyrifera	52	scaffold_1091	contig_52	1091	52	112699	902999	50345	0.446720911454405	0.0557531071462981
Saccharina_latissima	Macrocystis_pyrifera	52	scaffold_1814	contig_52	1814	52	47280	902999	20735	0.438557529610829	0.0229623731587743
Saccharina_latissima	Macrocystis_pyrifera	52	scaffold_2554	contig_52	2554	52	36085	902999	8606	0.238492448385756	0.00953046459630631
Saccharina_latissima	Macrocystis_pyrifera	53	scaffold_583	contig_53	583	53	291507	789299	93707	0.321457117667843	0.118721802510836
Saccharina_latissima	Macrocystis_pyrifera	53	scaffold_925	contig_53	925	53	151559	789299	58824	0.388126076313515	0.0745268903165974
Saccharina_latissima	Macrocystis_pyrifera	53	scaffold_1007	contig_53	1007	53	130944	789299	43190	0.329835654936461	0.0547194409216279
Saccharina_latissima	Macrocystis_pyrifera	53	scaffold_2347	contig_53	2347	53	38407	789299	17459	0.454578592444086	0.0221196276696157
Saccharina_latissima	Macrocystis_pyrifera	55	scaffold_84	contig_55	84	55	1902284	642578	103398	0.0543546599771643	0.160911204554155
Saccharina_latissima	Macrocystis_pyrifera	55	scaffold_1088	contig_55	1088	55	113045	642578	36889	0.326321376443009	0.0574078166386026
Saccharina_latissima	Macrocystis_pyrifera	55	scaffold_1121	contig_55	1121	55	108867	642578	39783	0.365427540025903	0.0619115500375052
Saccharina_latissima	Macrocystis_pyrifera	56	scaffold_248	contig_58	248	58	772619	466603	45952	0.0594756277026581	0.0984820071881235
Saccharina_latissima	Macrocystis_pyrifera	56	scaffold_1530	contig_58	1530	58	57285	466603	19427	0.339128916819412	0.0416349659132067
Saccharina_latissima	Macrocystis_pyrifera	60	scaffold_238	contig_67	238	67	804809	360258	12321	0.0153092224366278	0.0342004896490848
Saccharina_latissima	Macrocystis_pyrifera	61	scaffold_489	contig_76	489	76	367955	287312	116285	0.316030492859181	0.40473422620705
Saccharina_latissima	Macrocystis_pyrifera	68	scaffold_1040	contig_85	1040	85	123706	244658	46641	0.377031025172587	0.190637543019235
Saccharina_latissima	Macrocystis_pyrifera	81	scaffold_1165	contig_169	1165	169	102156	81042	13426	0.131426445827949	0.165667184916463
Saccharina_latissima	Macrocystis_pyrifera	86	scaffold_2844	contig_219	2844	219	33278	33307	18358	0.551655748542581	0.551175428588585
Saccharina_latissima	Saccharina_japonica	28	scaffold_58	chr25	58	25	2925147	7070633	717255	0.245203061589725	0.101441412671256
Saccharina_latissima	Saccharina_japonica	28	scaffold_130	chr25	130	25	1379252	7070633	283274	0.205382337672884	0.0400634568361843
Saccharina_latissima	Saccharina_japonica	28	scaffold_132	chr25	132	25	1356069	7070633	318514	0.234880378505814	0.0450474519042354
Saccharina_latissima	Saccharina_japonica	28	scaffold_242	chr25	242	25	782014	7070633	194068	0.248164355113847	0.0274470475274279
Saccharina_latissima	Saccharina_japonica	28	scaffold_275	chr25	275	25	689707	7070633	432109	0.626510967700777	0.061113198775838
Saccharina_latissima	Saccharina_japonica	28	scaffold_300	chr25	300	25	618853	7070633	124608	0.201353148485989	0.0176233160453951
Saccharina_latissima	Saccharina_japonica	28	scaffold_604	chr25	604	25	281841	7070633	147030	0.521677115820622	0.0207944606939718
Saccharina_latissima	Saccharina_japonica	28	scaffold_619	chr25	619	25	270603	7070633	159009	0.587609893460161	0.0224886512989714
Saccharina_latissima	Saccharina_japonica	28	scaffold_806	chr25	806	25	185359	7070633	85779	0.462772241973683	0.0121317285170932
Saccharina_latissima	Saccharina_japonica	28	scaffold_815	chr25	815	25	181986	7070633	64888	0.356554899827459	0.00917711327967383
Saccharina_latissima	Saccharina_japonica	28	scaffold_1064	chr25	1064	25	118343	7070633	68165	0.575995200392081	0.00964057956338563
Saccharina_latissima	Saccharina_japonica	28	scaffold_1187	chr25	1187	25	97590	7070633	60593	0.620893534173583	0.00856967120199846
Saccharina_latissima	Saccharina_japonica	28	scaffold_1653	chr25	1653	25	51112	7070633	26241	0.513401940835812	0.00371126602101962
Saccharina_latissima	Saccharina_japonica	28	scaffold_2044	chr25	2044	25	42979	7070633	24574	0.57176760743619	0.00347550212265295
Saccharina_latissima	Saccharina_japonica	2	scaffold_20	chr2	20	2	5595230	16908789	488823	0.0873642370376195	0.0289094032695068
Saccharina_latissima	Saccharina_japonica	2	scaffold_22	chr2	22	2	5360965	16908789	1088682	0.203075752219983	0.0643855689487875
Saccharina_latissima	Saccharina_japonica	2	scaffold_111	chr2	111	2	1530846	16908789	100117	0.0653997854780951	0.00592100356802607
Saccharina_latissima	Saccharina_japonica	2	scaffold_133	chr2	133	2	1354647	16908789	461654	0.340792841234654	0.0273026057631921
Saccharina_latissima	Saccharina_japonica	2	scaffold_141	chr2	141	2	1274399	16908789	223046	0.175020539093329	0.0131911279985811
Saccharina_latissima	Saccharina_japonica	2	scaffold_145	chr2	145	2	1220475	16908789	474459	0.388749462299515	0.0280599042308707
Saccharina_latissima	Saccharina_japonica	2	scaffold_177	chr2	177	2	1030346	16908789	283760	0.2754026317373	0.0167818050127658
Saccharina_latissima	Saccharina_japonica	2	scaffold_189	chr2	189	2	980959	16908789	247564	0.252369365080498	0.0146411431356793
Saccharina_latissima	Saccharina_japonica	2	scaffold_230	chr2	230	2	826506	16908789	422582	0.511287274381553	0.0249918548276875
Saccharina_latissima	Saccharina_japonica	2	scaffold_255	chr2	255	2	745088	16908789	228839	0.307130164490637	0.013533730889894
Saccharina_latissima	Saccharina_japonica	2	scaffold_273	chr2	273	2	697364	16908789	178522	0.255995434235206	0.0105579411985092
Saccharina_latissima	Saccharina_japonica	2	scaffold_332	chr2	332	2	563733	16908789	103782	0.184097790975515	0.00613775474991142
Saccharina_latissima	Saccharina_japonica	2	scaffold_456	chr2	456	2	393674	16908789	160167	0.406851862200704	0.00947241106385561
Saccharina_latissima	Saccharina_japonica	2	scaffold_463	chr2	463	2	388491	16908789	217557	0.560005251086898	0.0128665039229007
Saccharina_latissima	Saccharina_japonica	2	scaffold_479	chr2	479	2	375266	16908789	162090	0.43193361508903	0.00958613890089941
Saccharina_latissima	Saccharina_japonica	2	scaffold_736	chr2	736	2	209740	16908789	126404	0.602669972346715	0.00747563885267005
Saccharina_latissima	Saccharina_japonica	2	scaffold_1034	chr2	1034	2	125061	16908789	70889	0.566835384332446	0.00419243507030574
Saccharina_latissima	Saccharina_japonica	2	scaffold_1063	chr2	1063	2	118465	16908789	79836	0.673920567256152	0.00472156817380594
Saccharina_latissima	Saccharina_japonica	2	scaffold_1074	chr2	1074	2	115265	16908789	69632	0.60410358738559	0.00411809503329896
Saccharina_latissima	Saccharina_japonica	2	scaffold_1141	chr2	1141	2	105171	16908789	60988	0.579893696931664	0.00360688160459037
Saccharina_latissima	Saccharina_japonica	2	scaffold_1336	chr2	1336	2	75204	16908789	35190	0.467927237912877	0.00208116619114474
Saccharina_latissima	Saccharina_japonica	2	scaffold_1338	chr2	1338	2	75108	16908789	29834	0.397214677531022	0.00176440784730355
Saccharina_latissima	Saccharina_japonica	2	scaffold_1649	chr2	1649	2	51291	16908789	17409	0.33941627186056	0.00102958289916564
Saccharina_latissima	Saccharina_japonica	2	scaffold_1832	chr2	1832	2	46738	16908789	9755	0.208716675938209	0.000576918902944498
Saccharina_latissima	Saccharina_japonica	2	scaffold_1958	chr2	1958	2	44369	16908789	30602	0.689715792557867	0.001809828013112
Saccharina_latissima	Saccharina_japonica	2	scaffold_2555	chr2	2555	2	36081	16908789	24387	0.675895900889665	0.0014422676869408
Saccharina_latissima	Saccharina_japonica	2	scaffold_2600	chr2	2600	2	35596	16908789	24008	0.674457804247668	0.00141985330824106
Saccharina_latissima	Saccharina_japonica	2	scaffold_3776	chr2	3776	2	24561	16908789	13995	0.569805789666544	0.000827676068345285
Saccharina_latissima	Saccharina_japonica	11	scaffold_69	chr23	69	23	2300292	12984910	975681	0.42415528115561	0.0751396043561334
Saccharina_latissima	Saccharina_japonica	11	scaffold_74	chr23	74	23	2163960	12984910	714070	0.329982994140372	0.0549922949023135
Saccharina_latissima	Saccharina_japonica	11	scaffold_120	chr23	120	23	1445603	12984910	247118	0.170944581603663	0.0190311677169884
Saccharina_latissima	Saccharina_japonica	11	scaffold_168	chr23	168	23	1077336	12984910	262636	0.243782812418781	0.020226247236215
Saccharina_latissima	Saccharina_japonica	11	scaffold_205	chr23	205	23	919144	12984910	410671	0.446797237429608	0.0316267883258336
Saccharina_latissima	Saccharina_japonica	11	scaffold_221	chr23	221	23	861143	12984910	480396	0.557858567044033	0.0369964828404664
Saccharina_latissima	Saccharina_japonica	11	scaffold_247	chr23	247	23	777767	12984910	429675	0.552446941050469	0.0330903333176741
Saccharina_latissima	Saccharina_japonica	11	scaffold_329	chr23	329	23	570481	12984910	142727	0.250187122796377	0.010991758895518
Saccharina_latissima	Saccharina_japonica	11	scaffold_336	chr23	336	23	555597	12984910	240988	0.433746042545226	0.0185590812720304
Saccharina_latissima	Saccharina_japonica	11	scaffold_366	chr23	366	23	501837	12984910	261855	0.521792932765021	0.0201661004966534
Saccharina_latissima	Saccharina_japonica	11	scaffold_373	chr23	373	23	488073	12984910	254945	0.522350140245414	0.0196339443246045
Saccharina_latissima	Saccharina_japonica	11	scaffold_442	chr23	442	23	405194	12984910	155383	0.383478037680716	0.0119664287238032
Saccharina_latissima	Saccharina_japonica	11	scaffold_505	chr23	505	23	350386	12984910	104518	0.298293881604859	0.00804918940524039
Saccharina_latissima	Saccharina_japonica	11	scaffold_617	chr23	617	23	271691	12984910	163199	0.600678712213507	0.0125683581942424
Saccharina_latissima	Saccharina_japonica	11	scaffold_667	chr23	667	23	245107	12984910	116444	0.475074151289029	0.00896764012996625
Saccharina_latissima	Saccharina_japonica	11	scaffold_691	chr23	691	23	232347	12984910	150086	0.645956263691806	0.0115584936668795
Saccharina_latissima	Saccharina_japonica	11	scaffold_695	chr23	695	23	230997	12984910	38656	0.167344164642831	0.00297699406464889
Saccharina_latissima	Saccharina_japonica	11	scaffold_726	chr23	726	23	214926	12984910	103408	0.481133041139741	0.00796370556284179
Saccharina_latissima	Saccharina_japonica	11	scaffold_802	chr23	802	23	186592	12984910	108174	0.579735465614817	0.00833074699786136
Saccharina_latissima	Saccharina_japonica	11	scaffold_1157	chr23	1157	23	103578	12984910	66959	0.646459672903512	0.00515667802087192
Saccharina_latissima	Saccharina_japonica	11	scaffold_1171	chr23	1171	23	101566	12984910	64436	0.634424905972471	0.00496237555747402
Saccharina_latissima	Saccharina_japonica	11	scaffold_1180	chr23	1180	23	99412	12984910	36794	0.370116283748441	0.002833596844337
Saccharina_latissima	Saccharina_japonica	11	scaffold_1220	chr23	1220	23	92370	12984910	38840	0.420482840749161	0.00299116435924469
Saccharina_latissima	Saccharina_japonica	11	scaffold_1267	chr23	1267	23	84837	12984910	43838	0.516732086235958	0.00337607268745028
Saccharina_latissima	Saccharina_japonica	11	scaffold_1298	chr23	1298	23	79416	12984910	49142	0.618792182935429	0.00378454683166845
Saccharina_latissima	Saccharina_japonica	11	scaffold_1313	chr23	1313	23	77670	12984910	52527	0.67628427964465	0.00404523404474887
Saccharina_latissima	Saccharina_japonica	11	scaffold_1318	chr23	1318	23	77173	12984910	45680	0.591916862114988	0.00351792965834958
Saccharina_latissima	Saccharina_japonica	11	scaffold_1381	chr23	1381	23	70731	12984910	62850	0.888577851295754	0.00484023377905584
Saccharina_latissima	Saccharina_japonica	11	scaffold_1473	chr23	1473	23	60227	12984910	39048	0.648347086854733	0.0030071829531356
Saccharina_latissima	Saccharina_japonica	11	scaffold_1562	chr23	1562	23	55168	12984910	25767	0.467064240139211	0.00198438033070695
Saccharina_latissima	Saccharina_japonica	11	scaffold_1613	chr23	1613	23	52689	12984910	47138	0.894645941278066	0.0036302138405272
Saccharina_latissima	Saccharina_japonica	11	scaffold_1710	chr23	1710	23	49333	12984910	31414	0.636774572801168	0.002419269752351
Saccharina_latissima	Saccharina_japonica	11	scaffold_1760	chr23	1760	23	48298	12984910	26367	0.545923226634643	0.00203058781308457
Saccharina_latissima	Saccharina_japonica	11	scaffold_1875	chr23	1875	23	45849	12984910	28476	0.621082248249689	0.00219300711364191
Saccharina_latissima	Saccharina_japonica	11	scaffold_2026	chr23	2026	23	43329	12984910	11651	0.268896120381269	0.000897272295302778
Saccharina_latissima	Saccharina_japonica	19	scaffold_29	chr16	29	16	4839428	9954262	915243	0.189122144187288	0.0919448372968282
Saccharina_latissima	Saccharina_japonica	19	scaffold_55	chr16	55	16	3198434	9954262	380667	0.119016681288406	0.0382416094734095
Saccharina_latissima	Saccharina_japonica	19	scaffold_121	chr16	121	16	1432519	9954262	299258	0.208903337407741	0.0300633035377208
Saccharina_latissima	Saccharina_japonica	19	scaffold_136	chr16	136	16	1347262	9954262	335642	0.249128974171319	0.0337184213154124
Saccharina_latissima	Saccharina_japonica	19	scaffold_229	chr16	229	16	829068	9954262	135805	0.163804416525544	0.0136428998955422
Saccharina_latissima	Saccharina_japonica	19	scaffold_297	chr16	297	16	634736	9954262	136076	0.2143820422979	0.0136701244150496
Saccharina_latissima	Saccharina_japonica	19	scaffold_299	chr16	299	16	626444	9954262	145947	0.232976930100695	0.0146617599576945
Saccharina_latissima	Saccharina_japonica	19	scaffold_519	chr16	519	16	332725	9954262	146454	0.440165301675558	0.014712692914854
Saccharina_latissima	Saccharina_japonica	19	scaffold_642	chr16	642	16	254290	9954262	156426	0.615148059302371	0.0157144748651382
Saccharina_latissima	Saccharina_japonica	19	scaffold_769	chr16	769	16	197568	9954262	77381	0.391667678976352	0.00777365514389716
Saccharina_latissima	Saccharina_japonica	19	scaffold_866	chr16	866	16	165553	9954262	106817	0.645213315373325	0.0107307804435929
Saccharina_latissima	Saccharina_japonica	19	scaffold_868	chr16	868	16	164755	9954262	63689	0.386567934205335	0.00639816392214712
Saccharina_latissima	Saccharina_japonica	19	scaffold_1014	chr16	1014	16	129660	9954262	70597	0.544477865185871	0.0070921380208799
Saccharina_latissima	Saccharina_japonica	19	scaffold_1106	chr16	1106	16	110851	9954262	54986	0.496035218446383	0.00552386505398391
Saccharina_latissima	Saccharina_japonica	19	scaffold_1128	chr16	1128	16	107506	9954262	38763	0.360565921902033	0.0038941108843629
Saccharina_latissima	Saccharina_japonica	19	scaffold_1575	chr16	1575	16	54607	9954262	40212	0.736389107623565	0.00403967667316773
Saccharina_latissima	Saccharina_japonica	19	scaffold_4400	chr16	4400	16	15287	9954262	8867	0.580035324131615	0.000890774223141806
Saccharina_latissima	Saccharina_japonica	9	scaffold_41	chr9	41	9	3966943	14227764	679289	0.171237398671975	0.0477439041018673
Saccharina_latissima	Saccharina_japonica	9	scaffold_119	chr9	119	9	1456908	14227764	357956	0.245695678793719	0.0251589778970188
Saccharina_latissima	Saccharina_japonica	9	scaffold_161	chr9	161	9	1126810	14227764	564459	0.500935383960029	0.0396730645799298
Saccharina_latissima	Saccharina_japonica	9	scaffold_167	chr9	167	9	1089394	14227764	706395	0.648429310240372	0.0496490523739359
Saccharina_latissima	Saccharina_japonica	9	scaffold_180	chr9	180	9	1018864	14227764	184282	0.180870067055073	0.0129522811876835
Saccharina_latissima	Saccharina_japonica	9	scaffold_219	chr9	219	9	864002	14227764	407704	0.471878537318201	0.0286555216968738
Saccharina_latissima	Saccharina_japonica	9	scaffold_254	chr9	254	9	749498	14227764	465663	0.621299856704087	0.0327291765592963
Saccharina_latissima	Saccharina_japonica	9	scaffold_264	chr9	264	9	713993	14227764	291577	0.408375152137346	0.0204935223834188
Saccharina_latissima	Saccharina_japonica	9	scaffold_338	chr9	338	9	554072	14227764	284685	0.513805065045698	0.020009117384854
Saccharina_latissima	Saccharina_japonica	9	scaffold_341	chr9	341	9	550616	14227764	226628	0.411589928371133	0.0159285745813608
Saccharina_latissima	Saccharina_japonica	9	scaffold_347	chr9	347	9	545165	14227764	161826	0.296838571808535	0.0113739586909088
Saccharina_latissima	Saccharina_japonica	9	scaffold_408	chr9	408	9	441404	14227764	200051	0.453215195150021	0.0140606071340514
Saccharina_latissima	Saccharina_japonica	9	scaffold_451	chr9	451	9	400244	14227764	156409	0.390784121685772	0.0109932242339696
